Frame,GridMask...,img_backbone...,img_neck...,pts_bbox_head.get_bev_features,pts_bbox_head.get_detections...,UniADTrack.simple_test_track,PansegformerHead.forward_test,MotionHead.forward_test,OccHead.forward_test,PlanningHeadSingleMode.forward_test,velo_update...
1905,8656.0,8372.0,8052.0,19020.0,19142.0,90262.0,19256.0,17971.0,8549.0,48718.0,8720.0
1906,9095.0,8840.0,18554.0,9649.0,18091.0,92350.0,18209.0,27653.0,9735.0,47990.0,8948.0
1907,8114.0,17711.0,7598.0,9245.0,18512.0,87218.0,28175.0,9266.0,8361.0,47965.0,8694.0
1908,8874.0,18973.0,8512.0,17797.0,9317.0,100727.0,28935.0,9317.0,18248.0,39105.0,8133.0
1909,8077.0,7324.0,9292.0,18570.0,18420.0,87657.0,17656.0,18314.0,17898.0,27993.0,7273.0
1910,9166.0,18812.0,8557.0,27096.0,7471.0,96515.0,17787.0,17898.0,9316.0,47349.0,7962.0
1911,9740.0,18804.0,8701.0,8389.0,18743.0,111060.0,9061.0,17392.0,18073.0,37439.0,18049.0
1912,9278.0,28626.0,8771.0,17979.0,8033.0,108710.0,18931.0,19174.0,8235.0,27713.0,7937.0
1913,8471.0,17484.0,8622.0,8161.0,18286.0,87046.0,19039.0,19062.0,9409.0,27043.0,8178.0
1914,7777.0,8089.0,9114.0,18524.0,18439.0,89796.0,19111.0,8530.0,27916.0,27395.0,8498.0
1915,9783.0,8733.0,8749.0,18264.0,8230.0,100271.0,8929.0,9806.0,17809.0,18616.0,18698.0
1916,9259.0,18868.0,9179.0,18270.0,8318.0,100097.0,19205.0,18634.0,8889.0,17720.0,7969.0
1917,8601.0,8588.0,17965.0,9334.0,18543.0,90653.0,18007.0,18131.0,9328.0,29371.0,9172.0
1918,8082.0,7944.0,9276.0,18917.0,8340.0,79570.0,18608.0,17255.0,19013.0,28263.0,8279.0
1919,8486.0,17873.0,9249.0,8908.0,17643.0,90243.0,18904.0,17958.0,18415.0,29055.0,9119.0
1920,8646.0,18622.0,8716.0,17978.0,18341.0,99221.0,18760.0,19065.0,9506.0,19388.0,7631.0
1921,8686.0,18112.0,9682.0,9137.0,18472.0,92169.0,18883.0,17882.0,17522.0,18870.0,8884.0
1922,8439.0,19286.0,9079.0,18420.0,8112.0,100539.0,19238.0,18591.0,9132.0,18034.0,8258.0
1923,8695.0,18614.0,9474.0,17666.0,8879.0,99805.0,18569.0,9220.0,18470.0,19062.0,8298.0
1924,9100.0,18820.0,8604.0,8175.0,18951.0,90439.0,27882.0,9162.0,18894.0,8123.0,7634.0
1925,8416.0,28001.0,9235.0,8627.0,17962.0,99590.0,18593.0,18231.0,17799.0,8047.0,8927.0
1926,8165.0,17743.0,8189.0,17357.0,8665.0,87024.0,18580.0,18309.0,19113.0,8764.0,8531.0
1927,7697.0,8106.0,9291.0,18365.0,18908.0,100799.0,19138.0,8934.0,19267.0,8834.0,8471.0
1928,8498.0,8199.0,18449.0,9261.0,17516.0,89322.0,29636.0,8906.0,18955.0,8490.0,9016.0
1929,8386.0,18164.0,8314.0,19820.0,9389.0,91428.0,17904.0,18625.0,7691.0,18899.0,9027.0
1930,9072.0,8749.0,9109.0,18258.0,18425.0,91605.0,17984.0,18557.0,19105.0,9375.0,9242.0
1931,8223.0,8161.0,10140.0,9416.0,18524.0,102270.0,18838.0,19197.0,18759.0,8249.0,8895.0
1932,8444.0,18106.0,9320.0,18310.0,8908.0,91171.0,18639.0,19307.0,19371.0,8971.0,8838.0
1933,8764.0,18507.0,7639.0,8638.0,18286.0,108376.0,18082.0,8873.0,18243.0,7792.0,9409.0
1934,8889.0,18604.0,9332.0,19342.0,9435.0,92913.0,18204.0,17834.0,19182.0,8605.0,8861.0
1935,8507.0,18530.0,9590.0,19070.0,8572.0,92459.0,29246.0,17341.0,9132.0,17868.0,9107.0
1936,8690.0,8094.0,8741.0,27872.0,9396.0,89627.0,18038.0,19058.0,9440.0,9364.0,8980.0
1937,8540.0,18324.0,9241.0,18668.0,8362.0,89821.0,19619.0,19537.0,8649.0,8574.0,7524.0
1938,8345.0,7923.0,9082.0,18783.0,8147.0,89021.0,19432.0,8523.0,18730.0,8057.0,8972.0
1939,8701.0,8589.0,9039.0,19054.0,9141.0,102354.0,19579.0,9286.0,18900.0,18118.0,19158.0
1940,8131.0,19312.0,9604.0,8875.0,9301.0,91315.0,28912.0,19430.0,8256.0,58151.0,8588.0
1941,8652.0,18385.0,8421.0,17941.0,7399.0,98527.0,19727.0,18526.0,9061.0,88855.0,9063.0
1942,8256.0,18652.0,9221.0,18984.0,17067.0,90400.0,18717.0,18927.0,19243.0,9096.0,
1943,8346.0,18385.0,9351.0,18888.0,8928.0,102308.0,18915.0,8743.0,17853.0,9111.0,9345.0
1944,8823.0,18375.0,8915.0,18357.0,8244.0,90408.0,19290.0,18089.0,28672.0,19962.0,8816.0
1945,9192.0,18779.0,9271.0,18530.0,9353.0,91176.0,18200.0,17809.0,18288.0,18011.0,8059.0
1946,8748.0,18611.0,8922.0,17786.0,8662.0,98528.0,19340.0,18873.0,9438.0,18524.0,7540.0
1947,8963.0,18712.0,8808.0,18018.0,8756.0,90969.0,17715.0,19466.0,18752.0,19649.0,9098.0
1948,8250.0,18519.0,8747.0,18164.0,8135.0,90165.0,28564.0,19237.0,9075.0,18224.0,9087.0
1949,9403.0,8926.0,8983.0,18668.0,19353.0,92121.0,18747.0,9198.0,18533.0,28680.0,7420.0
1950,7909.0,18055.0,8255.0,9160.0,19547.0,90367.0,19579.0,18950.0,20341.0,19166.0,8449.0
1951,9053.0,19171.0,8653.0,18515.0,18383.0,101039.0,18288.0,18363.0,8794.0,28776.0,8023.0
1952,9046.0,18271.0,8774.0,18270.0,9673.0,99777.0,19198.0,8604.0,18553.0,28214.0,7416.0
1953,8733.0,8371.0,7569.0,18972.0,9652.0,91491.0,18995.0,9182.0,18448.0,18461.0,8813.0
1954,9709.0,9995.0,9448.0,18271.0,8402.0,91364.0,27969.0,8431.0,18609.0,19653.0,8273.0
1955,8127.0,19882.0,9416.0,18618.0,8915.0,103561.0,17996.0,9661.0,18020.0,18731.0,8339.0
1956,9280.0,9310.0,8982.0,18678.0,9503.0,92940.0,18891.0,18138.0,9292.0,17538.0,8285.0
1957,8244.0,19131.0,8014.0,18600.0,8167.0,98484.0,18326.0,9732.0,8286.0,9726.0,8386.0
1958,9090.0,18779.0,9272.0,18992.0,19315.0,102042.0,18898.0,9647.0,18905.0,9013.0,8035.0
1959,9080.0,18874.0,8695.0,18645.0,9235.0,91596.0,27932.0,18532.0,19386.0,8874.0,9202.0
1960,8452.0,18448.0,8246.0,17525.0,19432.0,110859.0,29448.0,18898.0,18089.0,8854.0,9043.0
1961,8692.0,18688.0,9367.0,18810.0,18622.0,101141.0,19569.0,19481.0,19660.0,18746.0,8726.0
1962,9669.0,9550.0,18586.0,20537.0,8858.0,115691.0,27730.0,9446.0,8223.0,18166.0,8498.0
1963,8637.0,18332.0,9035.0,18880.0,9135.0,92096.0,28813.0,8839.0,19634.0,19243.0,8873.0
1964,7799.0,19103.0,9324.0,18839.0,8137.0,99400.0,19716.0,18828.0,7800.0,17702.0,8333.0
1965,8797.0,18416.0,8259.0,17701.0,8368.0,97435.0,18972.0,8193.0,18961.0,8617.0,7695.0
1966,8498.0,8360.0,7552.0,19133.0,19139.0,90218.0,18460.0,18961.0,18017.0,8920.0,8663.0
1967,8927.0,18617.0,9444.0,18281.0,9041.0,91636.0,18869.0,18983.0,18353.0,7262.0,8947.0
1968,9311.0,19070.0,9575.0,9067.0,19050.0,93929.0,29056.0,19183.0,8233.0,8755.0,8241.0
1969,9220.0,18981.0,9363.0,18268.0,18796.0,103656.0,20071.0,18335.0,7470.0,9333.0,9241.0
1970,8299.0,17212.0,8940.0,8601.0,19234.0,89943.0,18739.0,18250.0,9305.0,8078.0,9093.0
1971,7657.0,19051.0,9370.0,19247.0,7984.0,91162.0,28834.0,19446.0,9379.0,18988.0,8177.0
1972,9682.0,19481.0,8381.0,19292.0,19352.0,103366.0,27871.0,18152.0,7985.0,8081.0,8039.0
1973,8898.0,17568.0,9155.0,18368.0,8116.0,99470.0,29358.0,18948.0,9168.0,19200.0,9166.0
1974,8620.0,18088.0,8129.0,17762.0,9167.0,89416.0,19118.0,18754.0,18537.0,8897.0,8104.0
1975,8811.0,18410.0,9268.0,19036.0,8871.0,102190.0,19142.0,18555.0,9364.0,9367.0,8941.0
1976,8842.0,18693.0,18442.0,9669.0,19607.0,112942.0,18792.0,17828.0,7559.0,9147.0,9110.0
1977,8064.0,17818.0,8748.0,8554.0,18096.0,89616.0,29219.0,8563.0,19455.0,9486.0,8413.0
1978,17911.0,9285.0,9143.0,18765.0,17183.0,99579.0,18601.0,17399.0,8883.0,8291.0,9066.0
1979,9710.0,9299.0,8097.0,19300.0,9103.0,101376.0,28274.0,8782.0,17122.0,8480.0,18180.0
1980,8235.0,27884.0,8338.0,17626.0,8916.0,105834.0,18223.0,17904.0,18287.0,18588.0,6717.0
1981,8619.0,18320.0,7938.0,18844.0,9019.0,99033.0,26813.0,19251.0,9368.0,19020.0,7578.0
1982,8923.0,8652.0,8604.0,18049.0,18964.0,91327.0,18004.0,18406.0,18577.0,19464.0,
1983,7742.0,16942.0,9134.0,18911.0,17376.0,97898.0,18157.0,9876.0,18441.0,8806.0,8383.0
1984,8765.0,18774.0,8576.0,17635.0,8231.0,99103.0,27588.0,18277.0,9332.0,8838.0,8588.0
1985,9095.0,8624.0,8970.0,18520.0,18268.0,90275.0,27626.0,9406.0,18954.0,8926.0,7386.0
1986,8438.0,17606.0,9234.0,18211.0,18348.0,109745.0,19063.0,19337.0,17665.0,8658.0,8792.0
1987,8458.0,17912.0,9329.0,17803.0,9013.0,99700.0,28722.0,9352.0,18123.0,8593.0,8816.0
1988,8954.0,8456.0,9199.0,29001.0,8150.0,91222.0,27852.0,9368.0,18451.0,18266.0,9379.0
1989,9064.0,18729.0,8074.0,18310.0,18737.0,99444.0,28865.0,19174.0,9188.0,19391.0,7722.0
1990,9484.0,18896.0,8834.0,18558.0,8489.0,91567.0,27991.0,17862.0,17712.0,17359.0,7651.0
1991,8570.0,19591.0,9604.0,7829.0,19175.0,100802.0,28408.0,9394.0,19329.0,7949.0,8513.0
1992,8124.0,17234.0,8074.0,19145.0,8614.0,98001.0,19072.0,9201.0,18054.0,17894.0,8202.0
1993,8521.0,18079.0,9348.0,9133.0,18598.0,90950.0,29353.0,9369.0,18420.0,18510.0,8581.0
1994,8107.0,17915.0,9300.0,18361.0,7906.0,98054.0,18152.0,28031.0,9223.0,18945.0,8443.0
1995,9210.0,18856.0,8719.0,18532.0,8894.0,100676.0,18375.0,18889.0,18730.0,18963.0,7841.0
1996,9404.0,9160.0,18729.0,9968.0,19023.0,102959.0,28012.0,9683.0,18938.0,19132.0,7960.0
1997,8428.0,18375.0,9105.0,8832.0,19183.0,100912.0,19670.0,18310.0,8729.0,18400.0,8989.0
1998,8702.0,18233.0,8457.0,18032.0,8300.0,99738.0,19137.0,19174.0,18803.0,9590.0,8611.0
1999,8190.0,18593.0,9317.0,18753.0,8461.0,111055.0,19143.0,19343.0,18877.0,19003.0,9060.0
2000,18452.0,9819.0,8566.0,19411.0,8959.0,111167.0,18854.0,19302.0,19691.0,8838.0,8264.0
2001,8384.0,18657.0,9211.0,18261.0,8220.0,100648.0,18747.0,20173.0,19869.0,18686.0,9031.0
2002,9299.0,18830.0,7901.0,28826.0,18426.0,111415.0,19392.0,18376.0,18760.0,9193.0,8828.0
2003,18792.0,19943.0,8698.0,18611.0,9575.0,112368.0,28308.0,18605.0,9583.0,8756.0,8284.0
2004,8932.0,19084.0,9685.0,17997.0,8008.0,102312.0,28339.0,18053.0,8521.0,9089.0,9364.0
2005,9014.0,8890.0,8230.0,27536.0,7948.0,89000.0,27906.0,18161.0,17580.0,9038.0,9033.0
2006,8217.0,18420.0,9231.0,18836.0,9309.0,101127.0,18894.0,19771.0,18324.0,9534.0,8573.0
2007,7792.0,19349.0,18478.0,8998.0,17967.0,99073.0,18778.0,18215.0,18586.0,8190.0,8084.0
2008,9361.0,17956.0,9184.0,18434.0,8461.0,100441.0,19025.0,18781.0,9210.0,9145.0,8625.0
2009,8627.0,18623.0,8955.0,7996.0,17853.0,89630.0,17115.0,17113.0,9182.0,8672.0,8985.0
2010,8528.0,18310.0,8386.0,17668.0,9111.0,99456.0,17789.0,17691.0,19549.0,9623.0,8838.0
2011,7407.0,18531.0,8653.0,18080.0,18352.0,97245.0,10008.0,18792.0,19141.0,8713.0,8288.0
2012,8736.0,18375.0,8497.0,18124.0,18823.0,120369.0,29947.0,19623.0,18159.0,9728.0,9116.0
2013,8984.0,18634.0,7547.0,28091.0,18181.0,127512.0,17955.0,18136.0,17910.0,8538.0,8155.0
2014,7488.0,17990.0,9138.0,18221.0,6848.0,87231.0,18496.0,18976.0,17900.0,7685.0,8339.0
2015,9098.0,19307.0,8974.0,18388.0,9207.0,102750.0,18287.0,19551.0,9408.0,18634.0,9086.0
2016,8877.0,18550.0,8741.0,18442.0,19168.0,101791.0,28252.0,19087.0,18867.0,9353.0,8992.0
2017,8191.0,17812.0,8581.0,17860.0,17905.0,107499.0,18881.0,9130.0,28830.0,9224.0,8246.0
2018,8173.0,19307.0,7667.0,19126.0,18002.0,109237.0,38997.0,18684.0,18891.0,18765.0,8492.0
2019,9797.0,9612.0,9213.0,18570.0,8312.0,91274.0,28566.0,8736.0,19728.0,38604.0,8438.0
2020,8274.0,17510.0,8422.0,7713.0,19445.0,88663.0,27859.0,17606.0,9166.0,79440.0,8793.0
2021,8209.0,17981.0,9251.0,8809.0,18202.0,90492.0,19296.0,19154.0,9442.0,69011.0,8784.0
2022,9330.0,18793.0,9581.0,9105.0,19102.0,102290.0,18068.0,19013.0,16928.0,78476.0,8044.0
2023,8311.0,8335.0,8600.0,17634.0,8597.0,80377.0,19154.0,19119.0,7988.0,59544.0,
2024,8057.0,16671.0,8747.0,17866.0,8945.0,96320.0,18646.0,9254.0,19407.0,68339.0,8248.0
2025,8977.0,17926.0,8286.0,17701.0,8039.0,98698.0,18337.0,17747.0,18000.0,96801.0,9125.0
2026,9667.0,9324.0,7883.0,19009.0,9127.0,101472.0,18653.0,18295.0,18912.0,76021.0,8833.0
2027,8015.0,8357.0,7361.0,18440.0,9278.0,79305.0,29270.0,8715.0,18059.0,128091.0,8730.0
2028,8535.0,18138.0,8659.0,17952.0,8982.0,89906.0,29873.0,19186.0,9154.0,86673.0,8374.0
2029,18288.0,9814.0,8837.0,18242.0,8222.0,90506.0,27892.0,8350.0,18138.0,107694.0,8662.0
2030,8772.0,18818.0,9299.0,18554.0,8104.0,101664.0,18224.0,8679.0,18409.0,88225.0,8997.0
2031,8915.0,18569.0,8280.0,18950.0,18774.0,100688.0,19183.0,18834.0,8056.0,99853.0,9141.0
2032,8199.0,7689.0,8767.0,18438.0,19224.0,99776.0,19175.0,9018.0,18960.0,107070.0,8621.0
2033,8923.0,19052.0,9295.0,18421.0,8335.0,90642.0,27858.0,8946.0,19151.0,97679.0,8564.0
2034,8258.0,8113.0,8997.0,18790.0,18599.0,99256.0,18843.0,8683.0,18830.0,97505.0,8320.0
2035,8621.0,18428.0,9485.0,18709.0,18395.0,100520.0,19424.0,19930.0,19647.0,78752.0,7717.0
2036,8800.0,18914.0,19779.0,9198.0,19338.0,102888.0,28454.0,9384.0,8950.0,86726.0,7383.0
2037,18658.0,9622.0,8658.0,18185.0,9055.0,91290.0,28615.0,9757.0,18178.0,87766.0,8987.0
2038,8578.0,17786.0,8953.0,8275.0,18606.0,88389.0,19085.0,19329.0,9870.0,87305.0,7465.0
2039,8855.0,18376.0,8267.0,18236.0,18590.0,100923.0,19343.0,19352.0,19684.0,78560.0,9183.0
2040,8575.0,18278.0,7486.0,18840.0,7684.0,97538.0,18868.0,19365.0,8815.0,96581.0,8826.0
2041,7568.0,19088.0,8498.0,18184.0,8834.0,89577.0,29255.0,8952.0,17632.0,97282.0,8065.0
2042,8595.0,17934.0,9173.0,18290.0,19816.0,101313.0,28320.0,18756.0,9375.0,98481.0,8581.0
2043,8138.0,19730.0,7877.0,18835.0,8351.0,107978.0,17089.0,8892.0,17916.0,88427.0,8421.0
2044,8515.0,8952.0,7980.0,18759.0,18689.0,100064.0,18940.0,18192.0,8240.0,98381.0,18261.0
2045,7585.0,19072.0,9395.0,8578.0,19192.0,91138.0,19077.0,19492.0,19280.0,97507.0,8467.0
2046,9681.0,8488.0,9290.0,19093.0,8275.0,99797.0,18477.0,20028.0,19110.0,99122.0,16156.0
2047,8596.0,8078.0,8458.0,9932.0,19626.0,90935.0,19453.0,19325.0,7941.0,77711.0,9215.0
2048,9264.0,19380.0,8303.0,9458.0,18878.0,91532.0,18901.0,18973.0,17725.0,98223.0,7578.0
2049,8917.0,17332.0,8750.0,18395.0,8522.0,98986.0,19760.0,18126.0,18706.0,97910.0,7961.0
2050,8278.0,18050.0,8881.0,18741.0,8782.0,90870.0,27214.0,19457.0,8671.0,107743.0,8715.0
2051,8270.0,8209.0,8666.0,9832.0,18678.0,88259.0,27597.0,8656.0,18150.0,97758.0,8454.0
2052,8297.0,7613.0,9916.0,19314.0,8713.0,98494.0,18102.0,18583.0,18249.0,97185.0,8222.0
2053,8970.0,18504.0,9257.0,18136.0,17269.0,98992.0,18277.0,18943.0,18472.0,98488.0,8866.0
2054,17988.0,9539.0,9139.0,18418.0,18232.0,100485.0,27936.0,8978.0,18862.0,86924.0,8719.0
2055,8108.0,17659.0,9046.0,18416.0,8435.0,98252.0,27750.0,18440.0,18155.0,89828.0,8461.0
2056,9294.0,19191.0,9276.0,18572.0,9236.0,102475.0,28388.0,8474.0,18979.0,89643.0,8066.0
2057,8805.0,18158.0,8186.0,17678.0,18319.0,108591.0,19879.0,17830.0,19681.0,97371.0,9112.0
2058,9090.0,28566.0,9396.0,18703.0,18100.0,121640.0,18106.0,18305.0,8921.0,97547.0,9373.0
2059,9243.0,18901.0,9134.0,9045.0,18668.0,90728.0,27696.0,8563.0,19555.0,87041.0,8233.0
2060,9065.0,18821.0,8812.0,8169.0,18333.0,98805.0,19445.0,19332.0,8282.0,96438.0,7816.0
2061,8712.0,18499.0,8115.0,18797.0,19407.0,111491.0,19251.0,17920.0,7883.0,86953.0,8927.0
2062,8899.0,8825.0,9361.0,18865.0,8875.0,82291.0,28176.0,18903.0,8995.0,108570.0,9090.0
2063,8159.0,8070.0,8476.0,28380.0,9704.0,100791.0,18316.0,18596.0,8588.0,98266.0,8870.0
2064,8353.0,17940.0,9249.0,9281.0,18545.0,81616.0,27990.0,18090.0,7970.0,66240.0,
2065,9281.0,18103.0,8975.0,8650.0,18435.0,110482.0,18170.0,17583.0,19084.0,87139.0,9733.0
2066,8062.0,8043.0,9362.0,18765.0,8748.0,90400.0,18814.0,18631.0,18235.0,118355.0,9061.0
2067,8479.0,18134.0,8596.0,18256.0,8595.0,90193.0,19366.0,18857.0,9182.0,97713.0,8730.0
2068,8597.0,8537.0,9258.0,18799.0,18246.0,92272.0,28431.0,18668.0,9265.0,96378.0,9346.0
2069,8717.0,18452.0,7774.0,18437.0,17656.0,106316.0,28393.0,18251.0,8631.0,117817.0,8107.0
2070,8612.0,18448.0,7861.0,19142.0,19231.0,110542.0,28691.0,18110.0,18561.0,87955.0,8069.0
2071,8581.0,18175.0,9187.0,19151.0,17395.0,109818.0,18066.0,18689.0,9237.0,87115.0,8691.0
2072,9166.0,19281.0,9418.0,18835.0,8757.0,91318.0,18921.0,18733.0,17681.0,105838.0,7808.0
2073,9288.0,19049.0,8723.0,8034.0,19260.0,90311.0,28180.0,9238.0,18430.0,97180.0,7775.0
2074,9085.0,19067.0,8173.0,7707.0,18564.0,89473.0,18738.0,17907.0,8536.0,88239.0,7600.0
2075,9309.0,8952.0,8909.0,18434.0,18047.0,89815.0,19453.0,9310.0,18981.0,87835.0,7670.0
2076,8974.0,18730.0,8426.0,17986.0,18395.0,101140.0,18323.0,19299.0,9065.0,88575.0,8899.0
2077,8407.0,17872.0,9328.0,18999.0,8657.0,90842.0,18666.0,18988.0,18945.0,87367.0,9021.0
2078,8308.0,17787.0,8892.0,17799.0,9138.0,89625.0,28752.0,9149.0,27938.0,78742.0,8702.0
2079,8720.0,18039.0,9399.0,18860.0,9344.0,101703.0,19621.0,18821.0,9357.0,108065.0,8706.0
2080,8231.0,18075.0,8536.0,17881.0,17695.0,98222.0,28168.0,19392.0,8016.0,99039.0,8628.0
2081,8394.0,18623.0,8877.0,8233.0,18783.0,88731.0,17685.0,19574.0,9447.0,98287.0,7320.0
2082,9148.0,18544.0,8274.0,18105.0,8074.0,97791.0,18015.0,8011.0,19474.0,77438.0,7410.0
2083,9108.0,18863.0,8181.0,19115.0,9296.0,100270.0,18817.0,9097.0,18390.0,98017.0,7435.0
2084,7860.0,16971.0,9514.0,8898.0,18430.0,89451.0,19041.0,17443.0,17691.0,77124.0,8394.0
2085,8058.0,19170.0,8309.0,17560.0,18047.0,97318.0,19326.0,17454.0,9143.0,107468.0,8874.0
2086,9225.0,19115.0,9727.0,9486.0,19051.0,102429.0,18424.0,19253.0,18343.0,107178.0,8138.0
2087,9354.0,18896.0,8121.0,17359.0,7357.0,86604.0,18508.0,18088.0,8689.0,97151.0,7511.0
2088,9438.0,9122.0,18302.0,9829.0,9339.0,92594.0,19402.0,8472.0,19362.0,87742.0,7612.0
2089,8865.0,18812.0,8983.0,18434.0,9270.0,101315.0,18455.0,8289.0,19294.0,106247.0,7650.0
2090,8962.0,19136.0,9605.0,19119.0,9049.0,103600.0,17823.0,18107.0,19174.0,87834.0,9125.0
2091,8184.0,17685.0,8444.0,8079.0,18159.0,88852.0,27436.0,18956.0,8914.0,107322.0,9231.0
2092,8918.0,18390.0,8168.0,17795.0,8627.0,87575.0,17708.0,18810.0,19313.0,78384.0,8146.0
2093,9037.0,8926.0,8868.0,18390.0,18523.0,90000.0,18235.0,17082.0,8659.0,88096.0,7634.0
2094,8704.0,18449.0,8952.0,18538.0,9990.0,91528.0,19075.0,19269.0,19162.0,86834.0,7682.0
2095,8501.0,18942.0,8793.0,8579.0,18400.0,90785.0,29089.0,7519.0,17548.0,99265.0,8547.0
2096,8776.0,18458.0,8268.0,17023.0,17889.0,98786.0,28649.0,8116.0,17915.0,107706.0,9257.0
2097,8732.0,18017.0,9297.0,18653.0,19340.0,101271.0,28108.0,17732.0,8157.0,107998.0,8855.0
2098,8396.0,18293.0,18411.0,19253.0,8680.0,111591.0,27950.0,9499.0,19065.0,106584.0,9237.0
2099,9141.0,9047.0,9270.0,18709.0,8562.0,90716.0,18908.0,18985.0,8702.0,95988.0,7824.0
2100,8404.0,18408.0,8312.0,8002.0,18024.0,88873.0,18580.0,7988.0,18272.0,107081.0,8584.0
2101,9121.0,9134.0,18001.0,9865.0,18109.0,90595.0,28542.0,8020.0,19288.0,96871.0,7750.0
2102,7987.0,7887.0,9066.0,18397.0,17959.0,87904.0,17833.0,19176.0,18900.0,117602.0,8307.0
2103,9206.0,8843.0,8230.0,17703.0,9186.0,89568.0,19313.0,9419.0,17955.0,88083.0,7547.0
2104,8905.0,19087.0,9226.0,17298.0,9327.0,91351.0,18482.0,18928.0,9201.0,87787.0,8994.0
2105,8774.0,17882.0,7464.0,19261.0,9217.0,80811.0,28864.0,9177.0,18395.0,86202.0,
2106,8714.0,19168.0,8436.0,18159.0,8830.0,102124.0,18285.0,8543.0,18014.0,97212.0,9040.0
2107,17812.0,9895.0,9278.0,18926.0,18854.0,101197.0,19390.0,18825.0,8172.0,107176.0,7112.0
2108,8873.0,18588.0,9160.0,18807.0,8045.0,92137.0,19324.0,8109.0,18559.0,57610.0,9091.0
2109,8927.0,17720.0,8824.0,18682.0,8316.0,99359.0,19104.0,9440.0,18387.0,79453.0,7567.0
2110,9310.0,8550.0,18276.0,9569.0,18836.0,92529.0,26983.0,9072.0,8441.0,77856.0,9403.0
2111,8674.0,18337.0,8615.0,17127.0,7943.0,87136.0,28894.0,19071.0,18198.0,96699.0,8239.0
2112,8100.0,27231.0,8862.0,17491.0,8538.0,96423.0,28780.0,9009.0,19029.0,57525.0,8073.0
2113,8675.0,8465.0,18495.0,8619.0,18279.0,100695.0,18556.0,18179.0,8970.0,48639.0,8772.0
2114,8522.0,17969.0,8598.0,18031.0,9276.0,89402.0,28093.0,18734.0,19133.0,27654.0,8395.0
2115,17506.0,19545.0,8144.0,18895.0,19064.0,110309.0,28783.0,19147.0,8881.0,28603.0,8508.0
2116,8863.0,18590.0,9204.0,18180.0,9283.0,90421.0,18954.0,18042.0,19058.0,19200.0,8258.0
2117,7532.0,18982.0,8380.0,27454.0,8706.0,108305.0,17770.0,17928.0,18524.0,29114.0,8793.0
2118,9077.0,18456.0,9263.0,18419.0,8797.0,102118.0,18843.0,9385.0,18850.0,18591.0,9250.0
2119,8959.0,18686.0,18231.0,18143.0,7804.0,108061.0,17995.0,18225.0,8598.0,18275.0,7522.0
2120,8045.0,19369.0,8819.0,27640.0,8294.0,99330.0,28645.0,9266.0,17913.0,9023.0,8490.0
2121,7682.0,8871.0,9497.0,18351.0,19351.0,89545.0,17585.0,17429.0,18535.0,8901.0,8288.0
2122,9160.0,18930.0,7481.0,18091.0,6977.0,86279.0,28730.0,9953.0,18756.0,7907.0,7359.0
2123,8641.0,8565.0,8390.0,17758.0,17865.0,88007.0,39190.0,9559.0,18368.0,7921.0,9023.0
2124,8749.0,18403.0,8583.0,18371.0,9460.0,91748.0,19185.0,18171.0,19032.0,19327.0,8965.0
2125,8556.0,8589.0,8049.0,19391.0,9176.0,99991.0,19156.0,18476.0,19178.0,19141.0,9338.0
2126,8168.0,18142.0,8758.0,8306.0,18550.0,88950.0,18692.0,9654.0,18494.0,18082.0,8774.0
2127,8119.0,17854.0,8543.0,18247.0,8680.0,97612.0,28344.0,18685.0,8015.0,18742.0,8787.0
2128,9403.0,8997.0,18165.0,19828.0,8979.0,93114.0,27636.0,8579.0,19066.0,8272.0,8709.0
2129,8531.0,18339.0,8145.0,18817.0,8663.0,100077.0,28024.0,9153.0,18267.0,8579.0,8876.0
2130,18624.0,19156.0,8100.0,19582.0,9318.0,112102.0,18637.0,18584.0,18969.0,8187.0,9093.0
2131,7945.0,18885.0,8876.0,8197.0,18338.0,89867.0,28172.0,9265.0,18127.0,8697.0,8147.0
2132,8566.0,18522.0,8866.0,18490.0,8640.0,90647.0,27819.0,18634.0,8674.0,27009.0,9026.0
2133,8961.0,8866.0,8198.0,19140.0,8794.0,91642.0,17427.0,18767.0,17941.0,18469.0,9226.0
2134,18176.0,9841.0,8965.0,17947.0,18926.0,100680.0,28554.0,18930.0,18640.0,19114.0,7937.0
2135,8469.0,17905.0,7690.0,18823.0,9245.0,97967.0,28876.0,17850.0,8737.0,28430.0,8566.0
2136,8487.0,17911.0,9256.0,18454.0,7297.0,98241.0,28724.0,17314.0,9106.0,27036.0,8752.0
2137,17970.0,9714.0,8819.0,18227.0,18358.0,110686.0,28470.0,19265.0,8914.0,37672.0,8819.0
2138,8555.0,18514.0,8920.0,18389.0,9251.0,100867.0,28495.0,19019.0,9640.0,65817.0,7710.0
2139,8261.0,17592.0,8779.0,17643.0,8748.0,107150.0,18554.0,17942.0,18794.0,27184.0,8204.0
2140,8839.0,18428.0,7679.0,18709.0,7801.0,96459.0,18406.0,18293.0,8544.0,18593.0,7561.0
2141,7987.0,17953.0,9176.0,8684.0,18641.0,89169.0,18764.0,18502.0,18622.0,47675.0,8571.0
2142,8947.0,18503.0,8360.0,17899.0,9059.0,88858.0,28512.0,7870.0,19048.0,57745.0,7461.0
2143,8921.0,18405.0,7954.0,18703.0,9207.0,100245.0,17408.0,18329.0,8879.0,28490.0,9032.0
