Frame,GridMask,img_backbone,img_neck,extract_img_feat,get_bev_features (frozen),get_bevs,pts_bbox_head.get_detections,select_active_track_query,memory_bank,generate_empty_tracks,query_interact,_forward_single_frame_inference,simple_test_track,seg_head,motion_head,occ_head,planning_head,velo_update
5021,4.604,38.204,18.637,66.085,21.608,92.601,6.47,6.058,4.975,6.26,5.969,140.954,146.236,18.231,11.318,14.276,6.089,6.348
5022,4.06,20.062,24.669,60.229,5.476,69.897,33.885,6.617,5.617,13.985,6.541,144.224,150.328,25.875,5.276,14.621,6.738,4.429
5023,4.097,39.153,11.754,59.139,26.093,89.435,7.508,5.232,5.937,5.559,5.209,136.115,142.218,19.541,8.096,14.87,8.566,4.68
5024,4.256,44.362,6.394,59.555,4.202,68.501,31.195,6.129,13.963,6.265,5.98,140.822,146.207,24.897,5.478,5.321,15.621,5.17
5025,4.869,22.867,19.455,50.931,11.561,66.532,18.918,5.925,4.705,5.762,5.455,124.827,130.958,4.543,24.972,4.73,7.317,4.442
5026,4.443,25.428,23.046,57.398,11.569,73.706,17.453,4.885,3.623,4.789,4.569,131.045,136.22,10.142,18.834,3.649,8.011,12.004
5027,4.245,37.726,19.597,65.805,20.721,90.765,6.051,6.06,5.047,6.355,6.067,136.585,141.751,18.262,11.288,15.106,5.613,4.547
5028,3.898,23.062,21.58,52.372,15.139,71.532,20.915,6.615,5.195,6.35,5.998,133.189,139.55,12.749,25.925,4.598,7.017,4.251
5029,4.046,38.834,11.704,58.619,16.914,79.699,14.529,5.797,4.763,5.907,5.635,133.16,139.204,16.773,9.829,14.457,7.391,4.597
5030,4.553,22.179,25.234,56.55,11.639,72.864,33.306,6.984,5.534,6.658,6.23,147.073,152.397,25.145,5.353,15.394,6.719,5.135
5031,5.141,27.793,18.058,55.879,14.99,82.19,12.687,7.016,5.523,5.03,6.24,137.708,143.604,12.93,26.604,5.605,9.006,5.497
5032,4.177,39.476,13.198,61.108,24.994,90.513,6.558,6.32,5.042,6.26,5.964,137.295,142.373,16.049,20.725,5.835,17.518,4.829
5033,4.559,46.727,5.481,61.328,4.301,70.302,30.137,6.263,5.161,6.27,5.827,140.779,144.78,18.664,8.283,15.671,28.338,4.884
5034,4.747,42.012,6.524,58.051,6.43,67.933,29.296,5.282,6.573,6.232,5.939,135.353,139.942,24.964,5.548,5.744,46.988,3.984
5035,4.465,40.74,10.777,60.426,21.757,86.751,7.78,6.506,5.412,6.205,5.904,134.876,138.968,18.461,9.411,13.96,45.938,4.853
5036,4.819,18.276,5.501,56.484,4.828,65.153,27.953,6.247,5.249,6.284,5.888,131.242,135.661,20.892,4.951,16.119,41.064,4.087
5037,4.216,19.44,33.073,60.993,5.012,70.713,32.555,6.542,14.16,6.495,6.047,143.101,147.841,3.813,24.794,4.702,52.639,3.943
5038,4.075,37.231,19.709,65.181,20.075,89.566,13.258,6.669,5.573,5.177,4.612,140.244,145.049,15.354,21.431,5.855,53.529,4.539
5039,4.847,23.699,20.923,53.128,11.688,68.67,17.024,4.635,4.87,4.542,4.319,118.845,123.232,9.142,21.25,2.945,42.107,4.095
5040,4.503,22.197,25.199,56.444,13.016,74.093,25.033,7.091,5.574,5.047,6.207,138.346,142.214,12.805,25.903,4.468,38.535,4.845
5041,3.893,24.46,22.215,54.378,10.141,68.488,17.256,4.304,4.535,4.172,3.885,117.469,121.953,10.635,19.761,3.53,11.839,4.201
5042,4.265,39.819,11.511,59.891,27.924,92.193,6.287,6.545,5.962,5.517,5.149,139.439,144.368,24.794,4.977,5.698,16.509,4.601
5043,3.985,24.872,22.691,55.539,11.249,70.847,17.179,4.64,3.615,4.69,4.453,121.849,128.486,9.711,19.495,4.548,15.715,4.489
5044,4.431,21.057,25.262,55.211,11.846,71.627,18.188,6.389,5.984,5.48,4.891,134.74,139.077,21.219,6.227,15.945,7.161,4.943
5045,4.36,21.07,25.48,55.44,5.029,71.485,31.954,13.381,6.156,5.702,5.27,142.469,147.761,22.385,5.156,5.161,6.697,5.151
5046,3.906,24.626,22.328,54.69,10.055,68.772,16.472,4.802,5.113,4.907,4.663,127.62,133.763,17.4,3.025,11.019,5.35,4.43
5047,4.839,42.463,5.397,56.398,5.969,66.323,26.429,5.699,5.822,5.414,5.082,131.455,136.322,19.42,8.472,14.689,5.8,4.272
5048,4.082,42.806,6.174,57.203,6.843,68.305,29.637,6.538,5.34,6.132,5.836,139.079,145.396,18.437,8.872,14.362,5.652,4.754
5049,4.245,45.283,6.168,59.978,4.855,69.25,27.933,6.006,13.845,6.194,5.928,138.509,144.842,24.967,5.504,5.676,16.131,4.869
5050,4.179,37.576,19.486,65.424,21.366,91.274,5.917,6.806,5.63,5.259,4.948,139.255,145.529,13.261,23.742,5.085,8.556,5.869
5051,4.865,23.788,21.313,53.642,14.859,72.323,20.432,6.931,5.538,5.164,4.909,131.392,137.006,12.925,24.355,5.462,8.063,4.048
5052,4.648,41.462,10.491,61.281,26.419,92.495,7.699,5.702,4.896,5.923,5.594,138.041,143.406,17.615,10.453,13.739,8.494,3.967
5053,4.252,39.87,13.207,61.616,25.483,91.699,7.671,6.306,5.134,6.289,5.992,142.475,148.786,20.304,6.322,14.906,8.104,5.956
5054,4.015,44.048,6.423,58.515,4.092,66.925,27.101,6.296,5.338,4.668,6.098,134.236,140.542,18.044,17.759,5.876,8.902,4.809
5055,4.585,22.565,19.387,51.099,5.319,67.279,24.471,6.358,4.936,6.081,5.771,130.137,135.536,11.869,25.69,5.318,8.041,3.862
5056,5.208,31.212,19.76,68.614,19.547,93.202,5.82,6.297,5.222,4.617,5.313,132.304,137.89,14.754,20.215,5.569,9.454,
5057,4.662,38.321,10.065,57.642,21.794,84.233,6.778,5.552,4.733,6.009,5.744,130.282,135.681,20.919,6.31,16.261,6.661,3.973
5058,3.736,38.908,12.886,59.396,22.273,85.841,13.948,6.791,5.519,5.159,4.541,139.089,144.829,14.737,21.754,5.456,8.428,5.4
5059,4.211,45.096,6.323,59.889,7.178,71.378,30.302,6.322,5.641,5.312,5.055,141.525,147.847,22.929,4.833,14.698,6.971,4.572
5060,4.694,38.381,10.15,57.903,22.195,84.96,7.502,5.871,5.129,6.332,6.028,132.131,138.292,22.314,5.138,5.336,14.945,4.026
5061,4.076,20.326,24.773,53.294,5.526,69.252,17.771,5.551,5.944,5.57,5.201,126.541,132.601,13.316,23.807,4.465,15.959,4.632
5062,4.875,42.816,5.641,57.062,6.522,67.553,28.089,6.291,5.475,5.985,5.662,137.721,143.981,17.428,10.996,14.732,7.464,4.674
5063,4.023,24.763,21.904,54.914,12.775,71.975,21.234,6.948,5.577,5.141,4.525,131.056,137.626,12.308,26.098,5.239,17.116,4.746
5064,3.671,23.362,20.904,51.711,13.851,69.464,20.587,5.609,5.777,5.305,4.95,126.211,132.029,13.483,23.67,4.555,9.46,4.087
5065,4.506,37.697,15.888,62.807,20.623,87.147,6.002,5.3,5.605,4.983,6.097,131.968,137.966,13.132,21.554,4.342,15.502,4.441
5066,4.739,38.368,12.297,60.2,20.375,84.348,13.763,6.476,5.401,4.94,6.24,136.827,142.878,18.483,11.743,13.532,15.909,4.094
5067,3.737,18.877,29.993,56.404,4.671,64.996,31.945,6.525,5.392,4.941,6.217,135.299,140.145,18.815,10.189,14.08,5.979,4.183
5068,4.567,22.296,32.494,63.933,4.907,72.262,30.648,5.811,6.22,5.784,5.485,139.848,145.688,19.441,6.151,14.566,4.962,3.942
5069,4.179,24.521,22.144,55.104,10.145,69.953,17.443,4.343,4.527,4.178,3.859,125.719,131.378,9.899,21.353,4.121,18.486,5.067
5070,4.414,21.049,25.068,61.36,5.277,71.385,25.0,6.989,5.441,4.773,6.0,133.971,138.037,12.638,25.838,5.138,17.611,3.685
5071,4.53,21.484,32.71,63.31,4.268,72.011,29.468,6.668,14.018,6.175,5.887,142.845,148.309,3.739,23.994,16.688,6.164,5.129
5072,3.922,38.062,11.468,57.528,27.089,88.841,8.746,5.592,5.848,5.441,5.055,136.65,142.911,16.803,11.935,13.967,16.107,4.73
5073,4.514,40.865,10.812,60.777,26.519,91.944,6.229,6.586,5.551,5.175,4.593,138.157,143.285,19.31,9.087,13.827,5.679,5.109
5074,4.454,27.01,24.927,60.832,13.97,79.515,19.16,5.595,5.466,4.646,6.107,146.492,151.971,12.761,25.392,4.53,7.023,5.291
5075,4.256,37.694,19.633,65.953,21.205,91.623,5.93,6.832,5.524,4.998,6.247,137.345,142.265,13.817,21.931,4.401,18.252,4.701
5076,4.439,37.918,18.687,65.568,21.909,92.105,6.454,6.779,5.127,6.364,6.07,138.387,143.629,13.103,22.23,4.401,9.609,4.848
5077,3.874,41.677,7.047,56.391,29.914,90.29,5.806,6.533,5.42,4.969,6.153,135.775,141.624,17.144,11.758,14.473,7.206,4.221
5078,4.469,20.82,25.006,54.867,5.441,72.387,26.231,13.181,5.593,4.989,6.148,134.825,148.534,21.07,4.969,5.63,4.926,3.77
5079,3.949,43.709,6.383,57.954,3.804,65.883,30.664,6.048,6.559,6.183,5.708,137.939,144.24,22.784,5.437,5.541,16.17,4.718
5080,3.718,23.693,21.065,52.287,11.42,67.786,28.981,5.158,5.182,4.765,4.336,131.567,138.163,16.967,5.757,4.888,3.92,4.656
5081,4.703,25.561,22.941,57.97,11.114,80.154,17.08,5.439,3.932,4.793,4.569,131.649,143.04,3.722,22.72,3.584,7.368,4.496
5082,4.074,25.414,23.525,57.387,10.987,73.114,17.822,6.045,4.286,4.965,12.221,140.454,145.593,22.43,4.667,5.735,4.634,11.584
5083,4.268,45.262,6.68,60.552,28.024,93.028,7.25,6.287,5.375,4.68,6.057,136.975,141.204,17.535,10.823,6.029,13.944,3.69
5084,4.088,38.254,11.524,57.943,23.317,85.466,13.818,5.253,5.785,5.432,5.126,139.515,145.613,15.3,20.86,6.108,16.3,4.661
5085,4.541,22.221,33.987,65.35,5.167,75.097,33.007,5.219,5.65,14.013,6.525,146.798,151.964,4.241,5.886,6.093,15.62,4.897
5086,4.243,20.852,25.277,54.656,13.162,72.082,17.732,7.035,14.101,6.458,6.09,139.053,145.347,3.896,24.081,4.975,16.326,4.588
5087,3.675,42.879,7.073,57.591,7.054,68.759,30.446,5.786,14.175,6.648,6.03,139.275,145.298,4.194,25.742,5.401,29.943,4.335
5088,4.585,22.52,19.43,51.07,11.705,67.493,17.511,6.523,5.172,4.48,5.805,121.469,125.603,11.99,24.875,5.452,23.339,3.784
5089,3.996,43.912,6.603,58.546,6.177,68.749,26.864,5.572,4.762,5.97,5.401,133.945,139.8,19.177,9.158,15.154,21.515,4.329
5090,4.734,23.209,20.992,53.806,14.261,71.785,21.366,6.224,4.971,5.951,5.696,130.172,134.491,13.163,21.383,5.777,17.096,3.999
5091,5.128,27.786,18.241,56.072,17.876,85.034,13.871,6.844,5.639,5.212,4.947,136.874,142.711,16.526,11.362,13.715,15.762,4.162
5092,4.5,22.115,24.982,56.14,11.778,72.552,19.002,6.21,4.866,5.807,5.554,130.434,134.471,12.06,23.446,5.763,18.675,4.891
5093,4.579,27.364,21.25,58.073,14.562,77.984,12.225,6.374,4.621,5.82,5.567,145.54,151.113,4.56,24.73,6.043,16.403,13.977
5094,4.158,44.247,6.394,59.014,21.274,84.504,7.363,6.505,5.223,6.207,5.55,133.951,140.252,14.623,20.179,5.557,21.936,4.783
5095,4.61,40.597,12.621,62.553,5.098,72.49,25.992,14.921,5.85,5.453,5.119,136.512,142.078,19.97,7.239,13.587,23.914,3.837
5096,4.317,45.364,6.274,60.404,6.796,71.752,25.736,6.309,5.398,4.87,5.534,132.317,136.484,18.186,16.645,4.476,6.798,
5097,4.195,20.804,34.079,63.309,5.429,73.024,34.317,5.563,5.734,14.056,6.559,147.053,153.332,23.344,4.957,6.846,5.905,4.567
5098,4.235,20.84,32.84,61.953,4.239,70.584,27.71,6.127,13.962,6.16,5.697,138.799,144.128,22.377,4.852,5.368,6.131,5.079
5099,4.281,37.757,19.229,65.548,18.824,89.02,13.877,6.46,5.124,6.338,5.938,146.719,153.073,12.14,23.159,5.854,5.348,5.971
5100,3.726,47.469,6.392,61.408,5.5,70.811,29.903,5.628,6.233,5.83,5.378,138.499,144.634,20.266,4.663,6.85,5.941,4.376
5101,11.064,28.779,15.904,59.817,16.303,80.324,12.815,5.842,4.58,5.813,5.169,131.846,138.087,12.99,24.101,6.629,5.736,4.626
5102,4.481,39.473,11.582,60.158,25.14,89.974,7.348,5.307,5.854,5.445,5.041,135.883,141.5,16.425,12.237,6.045,13.969,4.025
5103,3.854,24.626,22.357,54.751,13.29,72.045,17.208,4.59,4.535,4.204,4.936,129.604,135.975,15.535,5.638,5.152,4.28,4.395
5104,4.518,21.556,33.845,64.436,5.028,74.082,31.098,5.215,5.584,6.667,6.41,143.246,147.24,18.373,11.698,14.208,7.421,4.832
5105,4.701,23.276,21.001,53.674,14.138,71.228,20.752,5.496,5.742,5.354,5.037,129.567,135.46,13.3,24.663,4.84,6.804,3.915
5106,4.177,20.803,25.256,54.475,11.659,70.487,25.607,6.431,4.86,5.959,5.689,136.01,149.63,5.26,26.642,5.391,9.634,4.757
5107,4.637,41.579,6.373,57.256,25.853,88.085,7.648,6.524,5.075,6.192,5.872,137.725,143.146,18.94,9.318,15.411,5.563,4.996
5108,3.808,22.861,21.432,51.867,14.916,70.93,20.848,5.471,5.648,5.255,4.975,137.147,142.638,12.887,24.371,5.467,7.66,11.067
5109,4.803,42.448,5.525,57.62,6.332,67.871,27.974,6.318,5.466,5.926,5.678,137.753,143.804,19.079,8.05,16.574,6.158,4.627
5110,4.556,38.117,11.439,58.643,16.564,80.078,19.586,6.041,4.734,5.986,5.358,139.636,152.275,5.226,26.382,5.087,7.909,6.295
5111,4.246,39.691,13.234,61.444,4.977,70.78,25.967,6.321,5.542,5.218,4.953,136.505,142.792,23.645,5.786,5.94,16.67,4.555
5112,4.327,26.716,21.547,56.921,14.231,75.513,11.964,6.989,5.526,5.009,6.181,136.134,141.428,12.548,24.964,6.095,18.373,4.792
5113,4.171,44.886,6.24,59.508,4.25,68.071,32.817,6.075,13.899,6.16,5.894,142.173,148.478,3.802,23.845,5.756,15.354,4.758
5114,3.916,24.717,21.977,54.586,12.752,71.388,19.195,5.779,4.388,4.082,3.837,124.173,130.402,10.563,18.831,4.677,4.945,4.424
5115,3.75,43.093,7.2,57.91,6.945,68.796,27.934,6.042,5.156,6.308,6.011,136.44,141.06,20.544,4.837,15.921,6.643,4.142
5116,4.783,47.587,6.612,63.813,6.095,73.615,31.575,5.209,6.606,6.206,5.908,143.557,149.197,3.815,23.812,6.315,8.255,4.025
5117,4.923,23.882,21.366,53.853,14.81,72.536,21.238,7.075,5.651,5.072,6.172,134.026,140.123,12.3,25.289,6.226,17.469,4.07
5118,4.708,23.15,20.976,53.576,13.667,70.702,32.023,5.892,13.852,6.168,5.923,141.091,146.656,3.951,25.299,4.249,16.342,3.991
5119,4.124,20.491,24.933,53.713,13.122,71.019,18.021,14.582,5.902,5.456,5.126,135.339,141.525,24.198,5.693,5.681,15.363,4.483
5120,4.503,46.548,5.987,61.56,7.231,73.416,28.624,6.316,5.364,4.95,6.21,141.756,146.807,21.707,4.953,16.289,6.79,4.893
5121,5.123,27.708,18.286,61.979,17.769,83.797,14.462,6.312,4.923,5.979,5.729,137.329,149.848,5.011,26.444,4.817,15.757,4.693
5122,4.31,39.968,11.303,59.898,26.743,91.025,10.905,5.508,5.787,5.361,5.016,139.696,143.646,16.262,12.312,14.382,7.923,4.652
5123,4.448,40.867,10.768,60.593,23.977,89.2,7.01,6.447,5.346,4.641,6.012,136.37,141.545,18.708,9.621,16.075,6.983,5.082
5124,4.102,44.479,6.318,59.005,4.443,67.65,27.436,12.776,5.847,5.5,5.146,133.343,139.441,22.782,5.169,14.301,6.838,4.636
5125,4.173,45.103,6.072,59.549,4.723,68.449,26.102,13.35,6.172,5.907,5.625,134.858,139.773,24.338,5.374,5.724,16.16,4.738
5126,4.5,40.581,10.381,60.042,20.946,85.692,13.614,6.769,5.396,5.985,5.758,141.115,146.334,13.261,21.167,5.342,9.17,5.123
5127,3.851,37.818,11.595,57.163,16.906,78.003,14.066,6.559,5.516,5.144,4.554,131.758,137.656,15.432,12.611,14.896,8.455,4.428
5128,3.722,41.816,4.882,54.145,26.756,84.891,6.266,6.55,4.964,6.322,5.995,133.161,139.203,18.129,12.017,14.536,7.22,4.629
5129,3.759,43.099,5.751,56.433,6.608,66.981,6.669,5.949,4.995,6.33,6.039,133.917,139.681,20.846,5.065,15.212,8.145,4.378
5130,4.446,27.022,21.491,57.813,14.499,77.471,19.33,7.012,5.401,4.628,6.097,144.563,150.322,12.452,25.838,5.781,8.549,11.464
5131,4.199,20.738,25.213,54.35,13.0,71.606,34.156,6.732,5.168,6.164,5.779,144.698,150.903,4.588,26.087,6.053,16.344,4.52
5132,3.809,18.842,31.482,57.932,6.097,68.028,31.587,6.281,5.467,6.656,6.016,138.28,144.162,18.805,8.886,14.999,7.997,4.214
5133,4.654,41.871,5.257,56.467,6.153,67.417,29.208,5.487,5.526,6.693,6.347,135.867,141.401,4.109,24.991,5.303,7.704,4.027
5134,4.095,24.872,22.053,55.174,13.665,72.849,12.615,6.275,4.746,5.921,5.673,134.502,147.215,4.964,26.569,6.001,9.775,6.362
5135,3.663,23.692,21.137,52.324,11.148,67.455,24.011,4.782,4.746,11.742,5.021,126.049,131.921,17.272,4.229,12.63,5.228,4.37
5136,4.009,44.113,6.242,58.42,3.778,66.806,30.081,6.557,5.937,5.631,5.39,131.838,135.782,22.996,5.609,6.364,5.184,
5137,3.966,18.799,32.433,59.233,5.69,69.265,32.207,6.575,14.143,6.47,6.114,144.171,149.39,24.993,5.03,15.061,7.135,6.258
5138,3.695,42.693,5.653,56.038,6.46,66.732,29.668,5.514,4.604,5.883,5.638,135.477,141.759,19.091,6.776,15.162,6.436,4.687
5139,4.837,47.017,4.882,60.297,4.066,94.594,5.162,6.581,5.49,4.794,5.881,139.433,145.237,17.969,11.572,14.588,7.379,4.331
5140,3.892,24.783,22.606,55.213,11.111,70.32,17.229,5.536,3.927,4.92,4.745,123.378,129.781,10.18,21.837,4.606,7.959,4.406
5141,4.164,44.747,6.494,59.592,7.164,71.041,29.836,5.294,4.503,5.969,5.698,139.204,144.125,17.323,19.331,5.376,8.892,4.469
5142,4.669,23.108,20.726,53.144,13.844,70.262,26.067,5.386,14.033,6.112,5.925,134.33,139.972,3.736,24.923,4.935,7.002,3.952
5143,4.08,44.415,6.337,58.941,4.632,67.699,25.62,6.566,5.623,5.246,4.966,134.314,140.608,23.279,5.487,15.392,6.538,4.714
5144,4.39,26.818,24.977,60.591,15.114,80.26,12.802,5.447,5.754,5.34,5.035,139.558,144.879,13.385,23.924,4.633,8.236,5.14
5145,4.603,22.957,20.833,53.044,13.837,71.658,18.361,5.786,4.579,5.895,5.641,127.553,132.895,12.67,21.319,4.517,7.707,3.726
5146,3.794,17.716,30.204,55.444,4.603,63.958,32.426,4.835,6.549,5.899,5.642,135.128,140.867,3.554,24.603,5.008,7.421,4.381
5147,4.626,38.081,12.135,59.503,23.886,88.345,7.564,6.43,5.469,5.012,6.129,136.994,142.303,15.833,12.264,14.427,7.221,4.974
5148,4.855,18.577,31.217,58.307,6.308,68.468,30.61,6.414,14.195,6.574,6.121,139.176,144.751,24.956,5.364,15.596,6.574,4.066
5149,4.121,20.431,24.918,53.602,5.806,70.884,26.822,5.19,6.591,6.309,6.015,136.794,143.099,25.002,5.067,15.574,4.961,4.449
5150,4.834,23.752,21.214,53.418,12.11,69.325,18.363,4.627,4.841,4.493,4.16,120.301,124.758,11.352,21.191,4.37,7.867,4.011
5151,4.554,46.544,6.001,61.68,32.149,98.492,5.907,14.013,5.827,5.46,5.099,142.638,146.868,23.467,5.832,5.862,16.032,5.225
5152,4.242,39.751,11.439,59.666,27.322,91.328,5.782,6.161,5.261,6.364,6.036,138.936,145.2,21.627,5.435,5.219,15.631,4.779
5153,4.404,27.013,24.973,60.881,14.855,80.654,16.313,5.607,5.708,5.32,5.033,144.383,150.038,12.418,25.952,4.562,7.978,12.716
5154,4.849,42.703,6.935,58.119,6.714,68.619,28.64,6.567,5.784,5.448,5.107,136.79,142.436,23.758,5.499,5.815,8.753,4.026
5155,4.477,37.954,15.912,62.848,21.036,88.482,6.711,6.534,5.554,5.172,4.792,135.179,140.499,18.648,10.12,15.919,6.211,5.074
5156,4.494,46.538,5.403,60.977,3.781,69.288,30.556,5.01,6.617,6.232,5.964,139.701,144.785,18.222,7.868,14.649,7.422,5.101
5157,3.767,24.133,21.384,53.082,11.122,68.174,22.705,4.736,4.014,5.088,4.805,125.014,139.183,17.473,4.05,3.711,12.309,4.414
5158,3.845,24.585,22.275,54.621,10.266,68.812,17.234,5.581,4.344,4.054,3.831,119.145,124.131,10.463,19.234,4.477,13.862,4.255
5159,5.055,29.309,16.281,55.633,18.363,85.033,14.574,5.406,5.989,5.625,5.38,137.147,141.564,12.304,19.954,5.193,30.356,4.112
5160,4.046,20.143,24.733,52.903,5.381,69.551,32.937,6.159,4.957,6.237,5.968,140.62,145.15,4.134,24.604,6.194,29.254,4.345
5161,4.13,25.76,24.164,58.238,29.324,91.707,5.461,4.501,5.311,4.881,4.537,139.286,143.402,18.288,7.571,14.765,24.548,4.525
5162,4.511,22.18,24.997,56.221,12.686,73.483,31.169,4.987,5.982,5.632,14.074,142.278,146.084,4.182,25.097,6.014,22.887,4.83
5163,4.54,41.089,12.527,62.709,27.722,95.055,6.637,6.863,5.432,4.665,6.075,139.81,143.807,13.021,25.965,5.219,23.771,4.866
5164,4.613,46.759,5.999,61.979,7.227,73.902,28.114,6.561,5.76,5.431,5.09,141.62,145.502,19.87,7.84,15.765,15.288,4.888
5165,4.866,23.635,21.049,53.164,11.342,68.289,21.327,5.962,4.608,4.164,5.074,123.237,127.632,27.341,4.451,4.571,12.707,4.014
5166,3.844,41.857,5.925,55.405,6.696,66.058,29.212,14.724,5.848,5.469,5.153,133.918,138.748,23.171,5.506,15.45,6.249,4.278
5167,4.632,22.915,20.827,53.041,11.802,69.64,19.253,6.183,4.827,4.361,5.446,125.733,131.131,11.209,22.984,4.839,6.269,3.845
5168,4.332,26.68,25.036,60.341,14.989,79.916,13.799,5.3,5.999,5.584,5.314,141.48,146.299,14.948,20.842,4.971,8.128,5.131
5169,3.837,41.628,7.08,56.316,6.942,67.487,29.961,4.442,6.216,5.822,5.513,134.584,140.778,19.83,5.069,5.241,16.493,4.559
5170,4.885,38.738,10.804,58.068,24.926,86.799,7.066,6.563,5.595,5.255,4.956,133.853,139.569,19.92,7.975,15.039,7.229,4.244
5171,4.297,37.735,19.057,65.442,21.547,91.619,6.939,6.556,5.697,5.337,5.015,141.48,146.373,19.658,7.998,14.485,8.523,5.985
5172,4.36,26.706,21.598,57.041,13.606,75.135,21.145,6.968,5.613,5.242,4.988,136.933,150.93,13.381,24.055,4.843,7.992,4.847
5173,3.869,37.584,13.031,58.295,26.87,89.383,7.883,5.161,5.925,5.409,5.085,136.364,142.173,19.32,9.591,13.27,6.563,5.433
5174,4.062,44.315,6.363,58.781,4.165,67.079,28.346,5.497,5.429,6.237,6.015,134.764,140.837,3.956,24.868,4.714,6.925,4.578
5175,4.987,29.305,16.232,55.626,19.437,80.457,12.309,6.783,5.7,5.355,5.076,141.964,147.948,14.119,21.231,3.83,7.922,5.457
5176,4.313,21.028,25.185,54.918,13.057,72.747,32.041,6.302,4.803,6.036,5.669,139.331,144.22,4.575,25.828,4.626,14.091,
5177,4.832,23.733,21.195,53.431,14.753,72.033,21.137,6.947,5.612,5.105,6.12,133.073,139.185,11.931,5.047,5.861,24.565,4.074
5178,4.207,44.885,6.355,59.675,6.848,70.841,29.682,4.884,6.569,6.291,6.005,139.739,146.017,4.154,26.359,4.802,14.604,4.552
5179,4.235,20.907,25.198,54.591,13.171,72.116,18.513,6.412,4.979,5.769,14.185,137.792,144.069,4.373,25.094,4.998,16.016,4.549
5180,4.735,47.288,5.822,62.607,7.234,73.265,29.576,4.506,6.196,5.828,5.603,138.775,144.27,3.62,24.536,4.629,17.489,3.915
5181,4.892,23.566,23.501,55.629,13.065,72.529,32.596,6.153,13.604,6.157,6.051,143.642,149.424,24.219,4.992,5.594,15.735,4.07
5182,3.67,38.392,12.0,57.846,23.68,85.444,6.393,6.615,5.622,5.209,4.46,130.299,136.066,15.021,20.475,5.103,22.33,4.15
5183,4.25,37.662,19.28,65.446,21.044,90.823,5.766,6.81,5.648,5.269,4.967,136.086,140.981,16.77,11.999,13.891,28.976,4.556
5184,4.807,38.626,10.699,58.967,24.075,86.745,7.673,6.604,5.483,5.048,6.285,134.428,138.942,19.361,9.165,15.344,27.992,4.039
5185,4.453,46.004,6.151,61.049,29.144,94.759,6.535,6.45,5.56,4.686,6.062,139.3,143.938,18.49,11.044,14.423,23.999,4.841
5186,4.859,23.622,21.173,53.318,14.495,71.703,25.486,6.153,14.186,6.501,5.958,137.126,141.726,24.902,5.513,5.346,28.592,4.259
5187,4.229,37.558,19.523,65.564,21.553,91.472,6.487,6.401,5.044,6.31,6.056,138.495,143.426,18.768,18.133,5.755,25.094,4.554
5188,4.485,46.228,6.102,61.324,7.172,73.218,28.319,6.301,5.565,5.174,4.554,138.947,143.143,21.375,5.077,5.198,14.497,3.827
5189,4.788,23.557,21.144,54.35,12.066,70.147,17.688,6.104,4.75,4.374,4.122,122.032,126.392,11.367,21.847,3.786,5.501,4.013
5190,4.013,25.082,23.009,56.09,11.59,71.679,11.093,4.018,4.753,4.42,4.108,121.614,133.732,16.599,7.784,13.18,5.42,4.442
5191,4.253,20.95,25.193,54.67,11.558,70.59,29.151,6.075,6.603,6.186,5.859,139.655,144.596,3.82,24.741,6.19,9.549,4.546
5192,4.725,23.134,20.896,53.52,11.963,70.344,18.535,6.083,4.573,5.63,5.345,126.711,132.197,11.157,22.162,5.014,7.243,3.932
5193,4.386,26.13,24.452,59.433,13.264,77.419,26.272,6.032,4.766,5.704,5.434,140.676,145.618,4.526,24.65,4.283,8.946,11.757
5194,4.107,25.551,23.748,57.519,12.906,74.632,15.288,12.623,5.112,4.937,4.708,132.751,138.144,2.819,21.714,3.361,14.049,4.55
5195,4.388,26.825,25.103,60.732,15.151,80.563,19.912,6.308,4.955,6.304,6.015,146.85,151.423,13.593,20.831,5.703,6.412,5.023
5196,4.046,20.041,24.486,59.886,5.086,69.134,31.001,6.642,5.731,5.293,4.981,138.798,145.123,23.177,5.357,5.178,16.062,4.415
5197,4.205,20.418,24.874,53.79,13.18,71.361,18.527,7.036,5.435,5.777,14.075,138.785,145.09,3.995,23.972,6.03,9.426,4.593
5198,4.252,39.859,11.485,59.902,21.097,85.396,9.029,6.788,5.605,5.178,4.578,134.928,141.288,14.896,20.894,5.404,8.447,4.799
5199,4.857,42.705,5.637,56.855,6.54,67.278,28.926,6.198,5.368,4.911,6.2,136.748,142.44,21.305,4.77,16.243,7.085,4.32
5200,3.869,22.769,21.471,51.891,12.066,67.881,16.79,5.691,4.35,4.04,3.512,118.286,124.044,10.182,20.21,3.975,13.763,4.27
5201,5.137,31.174,19.776,66.99,19.102,90.07,13.748,5.881,4.825,5.914,5.638,141.724,146.345,16.309,20.148,5.461,9.544,4.394
5202,4.872,38.603,12.584,59.717,23.561,87.132,5.972,6.748,5.427,4.981,6.264,132.928,138.597,14.586,21.145,5.359,7.907,4.063
5203,3.792,37.501,13.122,58.299,26.498,88.934,7.494,6.269,5.098,6.192,5.883,137.098,143.22,17.985,11.97,14.061,6.9,4.391
